Date,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.5,25.0,25.5,26.0,26.5,27.0,27.5,28.0,28.5,29.0,29.5,30.0,30.5,31.0,31.5,32.0,32.5,33.0,33.5,34.0,34.5,35.0,35.5,36.0,36.5,37.0,37.5,38.0,38.5,39.0,39.5,40.0
15/01/2016,,0.307970052,0.335557195,0.421576186,0.527696112,0.637542560,0.744816820,0.847166026,0.943844607,1.034807777,1.120334974,1.200857435,1.276834130,1.348691365,1.416819987,1.481590345,1.543357352,1.602460860,1.659221333,1.713935397,1.766870531,1.818240652,1.868211438,1.916910366,1.964430448,2.010813976,2.056049553,2.100089821,2.142863032,2.184277353,2.224225616,2.262597033,2.299283615,2.334181215,2.367196075,2.398247796,2.427267732,2.454197544,2.478990666,2.501616060,2.522057398,2.540312298,2.556392550,2.570322865,2.582139446,2.591888735,2.599626542,2.605418436,2.609339212,2.611471240,2.611903437,2.610729791,2.608048341,2.603960775,2.598571971,2.591988885,2.584319804,2.575673884,2.566160659,2.555889165,2.544967068,2.533500669,2.521594635,2.509349685,2.496861287,2.484219978,2.471511729,2.458818287,2.446217224,2.433780597,2.421574245,2.409658164,2.398086911,2.386909918,2.376171183,2.365908883,2.356155670,2.346939023,2.338281578,2.330201428
18/01/2016,,0.329507178,0.362801567,0.450232780,0.557192511,0.668016336,0.776432973,0.879991823,0.977850327,1.069891181,1.156353480,1.237653270,1.314254885,1.386602218,1.455109386,1.520169810,1.582158849,1.641431951,1.698320441,1.753126862,1.806120553,1.857515693,1.907477398,1.956131923,2.003570646,2.049834850,2.094913386,2.138760138,2.181305307,2.222459592,2.262118869,2.300175856,2.336526409,2.371070500,2.403718607,2.434394532,2.463033798,2.489582199,2.513997233,2.536251719,2.556332954,2.574241855,2.589992963,2.603613201,2.615140503,2.624622615,2.632116250,2.637687367,2.641410643,2.643367968,2.643647479,2.642342193,2.639549049,2.635368522,2.629904184,2.623261654,2.615547898,2.606870770,2.597338531,2.587058977,2.576138579,2.564682485,2.552794247,2.540573515,2.528114769,2.515507625,2.502837204,2.490184462,2.477626235,2.465233898,2.453072677,2.441202017,2.429675981,2.418543562,2.407848378,2.397628289,2.387915693,2.378737880,2.370117348,2.362072109
19/01/2016,,0.337813173,0.376105110,0.467488562,0.577701871,0.691037015,0.801236174,0.905909243,1.004296474,1.096367207,1.182450939,1.263053484,1.338728730,1.410006758,1.477380825,1.541312278,1.602232248,1.660537797,1.716588701,1.770702930,1.823154653,1.874155294,1.923861487,1.972386471,2.019804982,2.066139028,2.111356698,2.155391668,2.198155372,2.239540981,2.279428159,2.317696016,2.354229867,2.388921837,2.421677045,2.452416134,2.481073363,2.507594921,2.531940147,2.554084934,2.574020701,2.591753152,2.607301719,2.620698212,2.631985444,2.641216034,2.648451502,2.653762143,2.657226296,2.658928917,2.658960669,2.657416544,2.654394939,2.649997311,2.644327783,2.637492175,2.629597354,2.620750833,2.611060319,2.600632895,2.589574193,2.577988417,2.565978086,2.553641805,2.541073059,2.528360529,2.515588448,2.502836931,2.490182024,2.477694408,2.465438755,2.453474087,2.441854169,2.430627813,2.419838538,2.409524183,2.399717192,2.390444965,2.381730172,2.373591051
20/01/2016,,0.305576481,0.331763289,0.419460041,0.528316741,0.640571236,0.749271706,0.851866143,0.947638056,1.036671252,1.119436342,1.196582773,1.268800374,1.336739769,1.400994551,1.462102836,1.520549684,1.576761858,1.631108045,1.683895925,1.735375184,1.785726979,1.835074253,1.883493847,1.931022417,1.977645537,2.023298226,2.067884439,2.111288880,2.153380490,2.194016985,2.233058401,2.270373920,2.305842115,2.339356980,2.370830197,2.400188946,2.427373962,2.452340573,2.475061884,2.495527584,2.513742494,2.529725744,2.543509328,2.555136672,2.564661394,2.572146336,2.577663306,2.581292271,2.583119952,2.583238904,2.581746133,2.578742154,2.574330643,2.568618030,2.561712505,2.553723368,2.544760604,2.534934431,2.524354427,2.513128671,2.501363771,2.489164591,2.476631967,2.463861486,2.450943816,2.437965070,2.425007139,2.412147746,2.399459130,2.387007395,2.374852894,2.363050614,2.351650490,2.340697037,2.330228924,2.320279279,2.310876041,2.302042289,2.293796545
21/01/2016,,0.304810247,0.344461775,0.441833355,0.557476901,0.674507690,0.786713076,0.892024889,0.990020571,1.080949724,1.165368892,1.243961551,1.317424324,1.386402637,1.451482841,1.513198054,1.572032205,1.628416845,1.682730965,1.735298279,1.786388835,1.836206134,1.884896807,1.932562448,1.979265140,2.025015708,2.069773696,2.113465131,2.155993602,2.197244229,2.237088433,2.275396547,2.312044276,2.346913541,2.379899366,2.410912662,2.439878276,2.466733267,2.491428290,2.513931160,2.534225772,2.552310905,2.568199756,2.581918537,2.593505033,2.603007341,2.610482944,2.615998709,2.619630187,2.621460143,2.621577601,2.620076490,2.617054724,2.612613808,2.606858393,2.599895269,2.591832700,2.582779979,2.572846960,2.562143133,2.550776733,2.538854743,2.526482594,2.513761834,2.500788902,2.487655438,2.474448646,2.461251617,2.448143365,2.435197495,2.422481547,2.410057375,2.397981531,2.386305567,2.375075600,2.364331836,2.354108870,2.344436043,2.335337775,2.326833874
22/01/2016,,0.300785888,0.352260262,0.459618110,0.582433587,0.704574875,0.820503296,0.928599943,1.028733405,1.121331142,1.207065304,1.286685889,1.360925055,1.430443408,1.495833853,1.557633227,1.616329652,1.672363053,1.726125143,1.777957775,1.828153092,1.876938145,1.924484157,1.970918133,2.016327855,2.060748930,2.104164538,2.146522278,2.187744759,2.227733954,2.266376180,2.303553842,2.339151408,2.373056759,2.405168543,2.435399153,2.463673054,2.489925315,2.514103344,2.536170668,2.556105962,2.573902150,2.589566288,2.603118235,2.614589235,2.624020672,2.631463232,2.636977214,2.640631951,2.642504286,2.642677617,2.641240677,2.638286690,2.633912937,2.628220275,2.621312185,2.613294126,2.604273061,2.594356951,2.583653787,2.572270684,2.560313860,2.547888288,2.535095335,2.522031566,2.508789037,2.495455635,2.482115383,2.468848439,2.455729706,2.442828187,2.430207347,2.417925492,2.406036046,2.394587003,2.383620373,2.373172472,2.363274295,2.353951846,2.345226457
25/01/2016,,0.281231114,0.324745103,0.429368498,0.551256922,0.673133648,0.789043119,0.897217923,0.997470665,1.090208115,1.176090343,1.255857312,1.330227916,1.399847915,1.465295719,1.527095653,1.585726109,1.641621182,1.695170312,1.746716725,1.796556849,1.844924056,1.891997511,1.937913447,1.982769794,2.026612778,2.069436437,2.111198636,2.151831261,2.191244712,2.229332931,2.265984612,2.301088944,2.334537180,2.366230135,2.396081261,2.424015107,2.449965989,2.473879857,2.495718149,2.515456882,2.533085948,2.548609227,2.562043309,2.573416081,2.582765498,2.590138784,2.595592964,2.599194347,2.601016963,2.601141596,2.599654636,2.596647262,2.592214985,2.586457151,2.579476018,2.571376121,2.562263784,2.552246597,2.541432420,2.529928442,2.517841154,2.505275966,2.492334816,2.479114950,2.465709220,2.452206407,2.438691526,2.425245804,2.411945257,2.398860039,2.386054800,2.373589064,2.361517498,2.349889303,2.338747611,2.328129784,2.318067783,2.308588512,2.299714132
26/01/2016,,0.283557429,0.332977131,0.438282772,0.559471803,0.680495128,0.795751058,0.903544837,1.003667126,1.096480015,1.182588223,1.262672944,1.337392825,1.407339918,1.473047856,1.535006482,1.593669578,1.649456996,1.702752859,1.753903548,1.803214897,1.850933190,1.897253080,1.942328324,1.986275803,2.029161078,2.070997351,2.111760281,2.151397713,2.189834434,2.226977280,2.262725463,2.296975988,2.329625615,2.360578738,2.389750694,2.417066453,2.442459485,2.465873888,2.487268466,2.506615936,2.523902450,2.539128011,2.552305243,2.563457989,2.572620093,2.579834654,2.585154798,2.588643243,2.590370679,2.590414786,2.588859138,2.585792405,2.581307872,2.575502921,2.568478112,2.560336552,2.551183381,2.541125240,2.530269215,2.518721881,2.506589247,2.493976365,2.480984894,2.467711888,2.454250083,2.440688217,2.427111325,2.413600718,2.400232566,2.387077262,2.374199779,2.361660043,2.349513188,2.337808915,2.326590866,2.315896921,2.305759567,2.296206239,2.287259641
27/01/2016,,0.280853320,0.329382056,0.434245885,0.555160902,0.676073904,0.791415440,0.899512304,1.000146812,1.093649690,1.180571847,1.261531565,1.337121281,1.407872054,1.474265270,1.536750379,1.595753100,1.651678992,1.704910026,1.755802642,1.804681766,1.851816460,1.897426505,1.941692659,1.984759827,2.026720378,2.067612197,2.107432911,2.146149526,2.183703630,2.220016714,2.254999828,2.288558807,2.320596672,2.351021833,2.379751643,2.406711351,2.431833204,2.455058743,2.476342967,2.495653668,2.512971334,2.528290040,2.541616305,2.552967715,2.562371713,2.569864963,2.575494566,2.579317777,2.581400270,2.581815120,2.580641782,2.577965312,2.573875842,2.568468025,2.561840114,2.554093320,2.545331238,2.535659270,2.525183494,2.514009652,2.502243083,2.489988297,2.477346475,2.464414226,2.451283876,2.438043787,2.424778647,2.411569439,2.398492000,2.385616386,2.373007226,2.360724098,2.348821785,2.337349650,2.326351040,2.315863581,2.305919549,2.296546207,2.287766118
28/01/2016,,0.274822830,0.317351599,0.417799317,0.535334163,0.653591994,0.766832065,0.873279700,0.972645154,1.065206803,1.151468396,1.232007100,1.307377543,1.378079340,1.444567377,1.507269184,1.566592225,1.622926794,1.676641829,1.728082721,1.777564319,1.825345394,1.871635192,1.916603733,1.960384772,2.003058202,2.044648342,2.085140113,2.124489439,2.162628209,2.199469643,2.234919034,2.268879284,2.301252876,2.331949512,2.360889226,2.388001146,2.413222429,2.436500334,2.457796051,2.477083923,2.494351119,2.509598166,2.522837770,2.534093469,2.543398451,2.550794883,2.556334841,2.560079897,2.562099452,2.562469759,2.561272825,2.558595625,2.554529629,2.549170291,2.542616120,2.534968061,2.526328976,2.516803112,2.506495042,2.495508702,2.483947358,2.471913225,2.459505114,2.446817310,2.433939855,2.420958864,2.407956812,2.395012518,2.382199801,2.369586902,2.357236833,2.345207738,2.333553132,2.322321275,2.311554574,2.301289876,2.291558821,2.282388178,2.273800145
29/01/2016,,0.244401394,0.261229981,0.343574762,0.448478660,0.558078070,0.665544743,0.768345625,0.865647698,0.957343548,1.043645894,1.124908593,1.201506490,1.273792359,1.342099618,1.406758765,1.468101471,1.526461998,1.582169135,1.635541824,1.686877918,1.736425114,1.784386244,1.830928599,1.876185653,1.920237598,1.963109440,2.004787623,2.045230422,2.084372767,2.122131631,2.158417050,2.193137550,2.226201997,2.257526853,2.287038957,2.314674251,2.340376726,2.364100387,2.385812749,2.405494027,2.423136874,2.438746926,2.452341642,2.463948994,2.473606323,2.481359715,2.487264964,2.491387108,2.493798742,2.494579026,2.493812430,2.491587898,2.487998415,2.483140506,2.477113175,2.470017249,2.461954896,2.453029129,2.443342791,2.432997664,2.422094481,2.410732568,2.399007662,2.387010907,2.374829158,2.362545298,2.350238530,2.337984365,2.325853396,2.313910797,2.302216671,2.290826398,2.279790869,2.269155920,2.258961817,2.249243545,2.240031150,2.231350047,2.223221311
01/02/2016,,0.292886032,0.320050894,0.404871989,0.510132697,0.619583346,0.726828333,0.829436381,0.926589121,1.018176789,1.104407335,1.185634530,1.262237084,1.334572568,1.402977184,1.467781594,1.529315220,1.587907731,1.643881955,1.697549871,1.749201001,1.799074813,1.847366281,1.894235134,1.939807623,1.984157864,2.027306337,2.069236357,2.109904212,2.149243806,2.187171908,2.223599070,2.258434901,2.291589836,2.322982256,2.352541133,2.380204730,2.405919520,2.429642133,2.451342791,2.471004458,2.488622524,2.504205231,2.517772510,2.529354681,2.538991328,2.546730662,2.552630385,2.556757167,2.559184991,2.559994169,2.559270030,2.557102064,2.553583525,2.548810939,2.542883015,2.535900001,2.527963215,2.519174583,2.509635653,2.499446750,2.488707003,2.477514015,2.465961783,2.454139770,2.442133204,2.430023395,2.417888022,2.405801121,2.393831904,2.382044292,2.370497255,2.359245153,2.348337958,2.337820700,2.327732970,2.318109203,2.308979010,2.300367479,2.292295465
02/02/2016,,0.279339597,0.292915898,0.366762501,0.463282086,0.565797384,0.667529439,0.765728848,0.859326618,0.948029243,1.031916457,1.111256684,1.186372367,1.257582978,1.325196743,1.389521430,1.450865163,1.509534959,1.565829195,1.620033303,1.672408765,1.723167147,1.772475915,1.820467605,1.867241494,1.912845085,1.957273181,2.000485947,2.042419452,2.082989848,2.122098582,2.159644589,2.195529815,2.229660392,2.261953017,2.292337045,2.320752908,2.347150787,2.371492200,2.393752975,2.413922247,2.432001962,2.448007051,2.461964222,2.473910648,2.483892832,2.491965920,2.498194303,2.502650954,2.505415780,2.506574615,2.506217655,2.504438516,2.501333902,2.497003120,2.491546830,2.485066342,2.477663211,2.469438829,2.460493515,2.450925747,2.440832240,2.430307683,2.419442853,2.408323800,2.397032169,2.385645529,2.374237668,2.362878626,2.351633662,2.340562885,2.329721585,2.319160562,2.308926360,2.299060819,2.289600693,2.280577924,2.272019949,2.263949986,2.256387296
03/02/2016,,0.259491171,0.269944857,0.339332543,0.430994855,0.529063459,0.627149420,0.722593617,0.814276889,0.901798775,0.985112612,1.064357317,1.139731911,1.211445283,1.279711504,1.344762065,1.406845398,1.466225308,1.523170941,1.577951737,1.630823222,1.681996830,1.731644208,1.779905481,1.826889762,1.872654321,1.917202859,1.960503444,2.002499042,2.043111846,2.082248634,2.119812914,2.155710434,2.189850485,2.222152397,2.252547691,2.280978544,2.307396527,2.331764261,2.354058387,2.374268599,2.392397116,2.408458806,2.422479989,2.434497165,2.444555911,2.452710209,2.459023003,2.463565538,2.466415760,2.467657363,2.467378354,2.465670184,2.462627413,2.458347254,2.452928463,2.446470708,2.439074196,2.430839292,2.421865628,2.412251361,2.402093223,2.391486228,2.380521741,2.369286654,2.357863687,2.346331697,2.334765963,2.323238184,2.311815383,2.300559509,2.289527759,2.278772906,2.268343515,2.258283412,2.248631234,2.239420703,2.230680938,2.222436751,2.214708914
04/02/2016,,0.271157708,0.287187732,0.359567957,0.453237002,0.553053081,0.653007403,0.750605382,0.844769177,0.935068123,1.021383450,1.103756467,1.182277142,1.257046562,1.328183347,1.395841964,1.460213778,1.521528030,1.580039092,1.636020885,1.689747715,1.741457230,1.791352608,1.839609705,1.886376086,1.931747079,1.975762741,2.018424624,2.059706036,2.099556865,2.137909040,2.174687399,2.209814864,2.243214285,2.274815167,2.304556114,2.332383699,2.358251565,2.382122401,2.403971173,2.423784359,2.441559906,2.457307879,2.471049394,2.482815384,2.492645538,2.500587751,2.506699118,2.511045431,2.513699548,2.514740448,2.514251985,2.512322097,2.509042409,2.504507758,2.498815172,2.492063266,2.484351816,2.475781324,2.466452089,2.456463440,2.445913745,2.434900048,2.423515944,2.411850677,2.399989422,2.388013594,2.376001119,2.364026393,2.352159015,2.340463313,2.328998684,2.317819927,2.306977472,2.296516800,2.286477978,2.276895936,2.267800804,2.259218212,2.251169569
05/02/2016,,0.281784350,0.298854010,0.370091103,0.462349159,0.560848949,0.659638305,0.756222802,0.849522527,0.939096796,1.024822071,1.106731174,1.184904537,1.259430388,1.330414269,1.397996290,1.462353017,1.523699337,1.582276450,1.638346690,1.692173388,1.743985628,1.793980461,1.842329554,1.889177709,1.934619300,1.978695682,2.021411105,2.062742361,2.102643469,2.141051006,2.177894496,2.213101232,2.246598128,2.278318136,2.308202476,2.336199608,2.362264429,2.386360209,2.408461572,2.428553786,2.446632986,2.462707075,2.476794706,2.488924088,2.499131946,2.507463072,2.513971584,2.518720459,2.521779858,2.523226172,2.523140866,2.521609716,2.518722398,2.514572001,2.509254062,2.502865986,2.495506590,2.487275635,2.478272873,2.468597282,2.458347062,2.447619213,2.436507314,2.425100598,2.413484243,2.401739679,2.389944856,2.378174174,2.366497130,2.354977841,2.343675387,2.332644157,2.321934076,2.311590051,2.301651548,2.292152878,2.283123536,2.274588498,2.266568510
08/02/2016,,0.231533808,0.221590948,0.274863073,0.353678751,0.441579596,0.531701179,0.621014528,0.708116925,0.792362865,0.873500782,0.951483015,1.026340293,1.098129063,1.166932695,1.232871572,1.296100934,1.356809316,1.415205966,1.471514512,1.525954206,1.578707880,1.629925022,1.679728696,1.728214303,1.775426742,1.821359060,1.865971680,1.909202874,1.950972607,1.991187833,2.029755154,2.066586016,2.101597440,2.134716949,2.165883834,2.195047644,2.222166968,2.247210727,2.270160394,2.291009047,2.309761149,2.326432898,2.341051134,2.353652157,2.364280700,2.372989391,2.379839546,2.384900600,2.388248597,2.389965306,2.390137021,2.388853828,2.386209233,2.382299714,2.377223766,2.371081347,2.363973440,2.356001608,2.347267067,2.337869951,2.327909336,2.317482824,2.306684292,2.295602978,2.284323803,2.272927684,2.261491836,2.250089699,2.238789590,2.227654247,2.216741180,2.206103036,2.195787842,2.185838547,2.176292674,2.167182624,2.158536006,2.150375935,2.142721317
09/02/2016,,0.247676405,0.243188329,0.296787706,0.374124954,0.459997372,0.548043504,0.635456029,0.720935664,0.803871889,0.884008687,0.961269215,1.035644993,1.107151947,1.175837208,1.241789890,1.305138445,1.366048836,1.424711058,1.481331692,1.536114425,1.589228800,1.640813039,1.690980539,1.739818439,1.787365383,1.833610388,1.878511627,1.922006522,1.964015338,2.004446323,2.043208161,2.080214968,2.115386881,2.148654623,2.179960594,2.209257363,2.236506456,2.261679532,2.284760404,2.305744104,2.324636690,2.341455603,2.356228606,2.368992631,2.379792792,2.388681873,2.395721144,2.400979810,2.404533543,2.406463599,2.406855632,2.405798949,2.403386172,2.399712780,2.394876181,2.388975173,2.382109528,2.374379584,2.365885345,2.356725774,2.346998828,2.336801028,2.326225248,2.315359828,2.304288884,2.293092622,2.281847626,2.270626784,2.259497964,2.248523563,2.237760865,2.227262389,2.217076128,2.207245053,2.197806766,2.188793787,2.180233887,2.172150381,2.164562416
